ImageNumber,ObjectNumber,Intensity_MeanIntensity_CD31,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_IBA1,Intensity_MeanIntensity_PDPN,Intensity_MeanIntensity_aSMA,Location_Center_X,Location_Center_Y
1,183,0,0.006175601,0.327530151,0.00390075,0.002201514,6057.188118811881,585.950495
1,184,0,0.013569670475812421,0.4147180690533585,0.013343338599359548,0.078006535,5884.970370370371,585.7555555555556
1,185,0,0.003961317,0.3434232608383509,0.000512485,0.095420167,7433.289115646258,591.3843537414966
1,186,0,0.002072315,0.526386889,0.002531593,0.091743185,5669.597561,592.0121951219512
1,187,0.004114058,0.011534601384971303,0.5475979399745593,0.006802952,0.005237996,5713.787985865724,596.8657243816255
1,188,0.001122196,0.004106087,0.3722920843296581,0.002256959,0.14720588146398464,5404.888888888889,592.3777777777777
1,189,0,0.002471074,0.590588644,0.012393121847708244,0.037251838,5785.8125,594.53125
1,190,0.000286925,0.015632912380335092,0.5045559632245303,0.003995054,0.004930648,5803.227272727273,595.0852272727273
1,191,0,0.005132438,0.4092885465968562,0.000509514,0.021953324630411098,6672.097826086957,593.5652173913044
1,192,0,0.002048568,0.5031188509233717,0.000168465,0.48240565766035665,6347.094339622641,595.3584905660377
1,193,0,0.017745083,0.2351043927296996,0.000837059,0.002594118,7585.52,600.3
1,194,0,0.002093456,0.3838775095464003,0.001273908,0.09454991,6871.777777777777,597.1717171717172
1,195,0,0.018321882,0.42307388507178983,0.003627255,0.093753675,5795.866666666667,602.8583333333333
1,196,2.2090474642285213e-05,0.002903147,0.3885518600284232,0.002056397,0.062591477,6797.669291338582,596.0629921259842
1,197,0,0.015427635373210147,0.2907395649126312,0.002659113,0.041908803655322166,6037.402684563758,600.4630872483222
1,198,0.33668632451307906,0.021000753864463345,0.30373474663379146,0.051558449,0.088226643,5118.176470588235,602.3431373
1,199,0.039843628653372175,0.004666722,0.4903222836478792,0.006155342,0.017188057,5759.030303030303,599.6464646464647
1,200,0,0.007317195,0.5712753007863904,0.005206322,0.029032805,6181.747252747253,604.0769230769231
1,201,0.0023976,0.009081933,0.4136903675038579,0.005687251,0.013426157677255518,5812.982269503546,604.8581560283687
1,202,0,0.006420413,0.4992497703589206,0.005902057,0.11321281650872275,6198.069868995633,601.7030568
1,203,0,0.001769047,0.5820171745583654,0.004255422,0.085033815,5663.705882352941,606.5080213903743
1,204,0,0.021131133856706792,0.3376577355224511,0.006773442,0.033047667,5982.241379310345,605.2413793103449
1,205,0,0.001905117,0.3405687968150295,0.002309128,0.12453042446667778,6535.613793103448,603.1448275862069
1,206,0,0.005287658,0.3845441858658845,0.001026279,0.031911765,6603.264367816092,605.3218390804598
1,207,0,0.012175175,0.4069601480632719,0.001037164,0.20999999907375735,7052.575757575758,606.030303
1,208,0,0.005847261,0.23401811444124238,0.003640977,0.03718539,7668.122950819672,609.6393443
1,209,0,0.00436722,0.2790495467383459,0.00147914,0.06169029,7730.301204819277,609.3855421686746
